DATETIME,ACCURACY,CMODE,HEIGHT,HUMIDITY,IRTEMPERATURE,LIGHT,MAXACC,MAXGYR,MEANGYR,MEANMAG,MODE,NOISE,PRESSURE,STDACC,STDGYR,STDMAG,STEPS,TEMPERATURE,TIMESTAMP,WLATITUDE,WLONGITUDE
2018-11-27 08:59:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 08:59:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 08:59:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 08:59:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:00:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:00:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:00:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:00:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:01:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:01:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:01:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:01:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:02:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:02:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:02:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:02:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:03:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:03:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:03:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:03:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:04:00+08:00,-2,-1,4.57,61,17.7,0,17023,53,31,630,1,51,101267,107,8,5,73247,27.76,1543280640,92,182
2018-11-27 09:04:15+08:00,-2,-1,4.81,61.5,18.09,0,17162,28,24,579,1,46,101264,108,1,6,73247,27.77,1543280655,92,182
2018-11-27 09:04:30+08:00,-2,-1,4.42,62,18.48,0,17256,31,24,579,1,48,101269,114,2,4,73247,27.8,1543280671,92,182
2018-11-27 09:04:45+08:00,-2,-1,4.89,62.5,19.03,0,17181,28,23,578,1,47,101263,99,1,5,73247,27.86,1543280689,92,182
2018-11-27 09:05:00+08:00,-2,-1,3.63,63,18.75,0,17146,57,30,578,1,47,101279,95,8,5,73247,27.87,1543280705,92,182
2018-11-27 09:05:15+08:00,-2,-1,4.5,63,18.81,0,17226,27,23,576,1,62,101268,103,1,4,73247,27.89,1543280720,92,182
2018-11-27 09:05:30+08:00,-2,-1,4.73,63,18.81,0,17199,27,23,577,1,49,101265,104,1,4,73247,27.94,1543280736,92,182
2018-11-27 09:05:45+08:00,-2,-1,4.34,63,18.75,0,17238,26,23,576,1,60,101270,102,1,5,73247,27.96,1543280752,92,182
2018-11-27 09:06:00+08:00,-2,-1,4.73,63,19.03,0,17172,27,23,575,1,62,101265,104,1,5,73247,27.97,1543280770,92,182
2018-11-27 09:06:15+08:00,-2,-1,4.73,63,19.25,0,17146,27,23,575,1,57,101265,98,1,5,73247,28.02,1543280786,92,182
2018-11-27 09:06:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:06:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:07:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:07:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:07:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:07:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:08:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:08:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:08:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:08:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:09:00+08:00,-2,-1,4.57,63,18.36,0,17266,245,116,504,1,53,101267,139,66,14,73247,28.12,1543280942,92,182
2018-11-27 09:09:15+08:00,-2,-1,4.97,63,18.03,0,17202,34,26,448,1,65,101262,89,2,5,73247,28.16,1543280960,92,182
2018-11-27 09:09:30+08:00,-2,-1,4.81,63.5,18.7,0,17185,28,24,447,1,58,101264,96,1,5,73247,28.19,1543280976,92,182
2018-11-27 09:09:45+08:00,-2,-1,4.81,63.5,18.48,0,17164,27,23,448,1,60,101264,91,1,4,73247,28.22,1543280991,92,182
2018-11-27 09:10:00+08:00,-2,-1,4.65,64,18.98,0,17212,27,24,452,1,55,101266,110,1,5,73247,28.26,1543281008,92,182
2018-11-27 09:10:15+08:00,-2,-1,4.65,64,19.31,0,17216,29,23,451,1,48,101266,100,2,5,73247,28.29,1543281024,92,182
2018-11-27 09:10:30+08:00,-2,-1,5.13,64,18.92,0,17141,29,24,450,1,48,101260,85,1,4,73247,28.32,1543281042,92,182
2018-11-27 09:10:45+08:00,-2,-1,4.89,64,18.81,0,17257,28,24,450,1,57,101263,112,1,5,73247,28.35,1543281058,92,182
2018-11-27 09:11:00+08:00,-2,-1,3.86,64,19.03,0,17169,27,23,451,1,47,101276,85,1,5,73247,28.37,1543281074,92,182
2018-11-27 09:11:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:11:30+08:00,-2,-1,4.73,64,19.09,0,17215,26,23,452,1,53,101265,88,1,4,73247,28.42,1543281090,92,182
2018-11-27 09:11:45+08:00,-2,-1,4.73,64,19.14,0,17185,27,23,452,1,57,101265,94,1,5,73247,28.42,1543281106,92,182
2018-11-27 09:12:00+08:00,-2,-1,4.34,64,19.14,0,17287,26,23,452,1,61,101270,94,1,5,73247,28.47,1543281124,92,182
2018-11-27 09:12:15+08:00,-2,-1,3.94,64,19.2,0,17186,29,23,454,1,53,101275,93,2,5,73247,28.5,1543281140,92,182
2018-11-27 09:12:30+08:00,-2,-1,4.97,64,19.64,0,17149,27,23,452,1,54,101262,87,1,4,73247,28.53,1543281156,92,182
2018-11-27 09:12:45+08:00,-2,-1,4.34,63.5,19.09,0,17210,28,23,453,1,57,101270,102,1,4,73247,28.56,1543281174,92,182
2018-11-27 09:13:00+08:00,-2,-1,4.57,63.5,18.86,0,17181,81,36,516,1,56,101267,94,20,5,73247,28.6,1543281190,92,182
2018-11-27 09:13:15+08:00,-2,-1,4.42,63,18.42,0,17109,789,321,653,1,58,101269,306,154,5,73247,28.6,1543281205,92,182
2018-11-27 09:13:30+08:00,-2,-1,3.79,59.5,17.86,0,16684,26,23,674,1,59,101277,80,1,4,73247,28.61,1543281222,92,182
2018-11-27 09:13:45+08:00,-2,-1,4.42,57,17.64,0,16748,49,26,677,1,48,101269,91,4,5,73247,28.59,1543281238,92,182
2018-11-27 09:14:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:14:15+08:00,-2,-1,4.18,55.5,17.92,0,16739,27,24,678,1,54,101272,81,1,5,73247,28.55,1543281256,92,182
2018-11-27 09:14:30+08:00,-2,-1,3.94,54.5,17.92,0,16697,27,24,679,1,58,101275,78,1,4,73247,28.51,1543281272,92,182
2018-11-27 09:14:45+08:00,-2,-1,3.94,54,18.14,0,16698,27,24,678,1,62,101275,73,1,4,73247,28.46,1543281287,92,182
2018-11-27 09:15:00+08:00,-2,-1,3.31,53.5,18.09,0,16779,27,24,677,1,48,101283,87,1,5,73247,28.44,1543281304,92,182
2018-11-27 09:15:15+08:00,-2,-1,4.18,53,18.09,0,16802,27,24,679,1,55,101272,82,1,5,73247,28.38,1543281320,92,182
2018-11-27 09:15:30+08:00,-2,-1,4.1,53,17.75,0,16784,28,23,679,1,60,101273,87,1,4,73247,28.33,1543281338,92,182
2018-11-27 09:15:45+08:00,-2,-1,4.26,52.5,18.03,0,16776,27,24,680,1,50,101271,79,0,4,73247,28.29,1543281354,92,182
2018-11-27 09:16:00+08:00,-2,-1,3.47,52.5,17.75,0,16778,26,24,680,1,56,101281,78,1,6,73247,28.23,1543281370,92,182
2018-11-27 09:16:15+08:00,-2,-1,3.86,52,17.98,0,16758,28,24,680,1,56,101276,76,1,5,73247,28.17,1543281388,92,182
2018-11-27 09:16:30+08:00,-2,-1,3.79,52,18.09,0,16737,27,23,681,1,53,101277,84,1,5,73247,28.12,1543281404,92,182
2018-11-27 09:16:45+08:00,-2,-1,3.55,52,17.86,0,16773,27,23,680,1,58,101280,89,1,5,73247,28.09,1543281419,92,182
2018-11-27 09:17:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:17:15+08:00,-2,-1,3.31,51.5,17.81,0,16767,28,23,680,1,57,101283,82,1,5,73247,28.03,1543281435,92,182
2018-11-27 09:17:30+08:00,-2,-1,2.92,51.5,18.25,0,16830,28,24,680,1,54,101288,83,1,5,73247,28.02,1543281451,92,182
2018-11-27 09:17:45+08:00,-2,-1,3.71,51.5,17.86,0,16823,28,23,682,1,56,101278,81,1,5,73247,27.95,1543281469,92,182
2018-11-27 09:18:00+08:00,-2,-1,2.84,51.5,18.14,0,16861,27,23,683,1,51,101289,85,1,5,73247,27.92,1543281485,92,182
2018-11-27 09:18:15+08:00,-2,-1,3.47,51.5,18.03,0,16883,29,23,683,1,48,101281,86,1,4,73247,27.88,1543281501,92,182
2018-11-27 09:18:30+08:00,-2,-1,3.71,51.5,18.09,0,16854,26,23,684,1,55,101278,95,1,5,73247,27.87,1543281517,92,182
2018-11-27 09:18:45+08:00,-2,-1,3.71,51.5,18.2,0,16870,27,24,684,1,48,101278,79,0,4,73247,27.82,1543281533,92,182
2018-11-27 09:19:00+08:00,-2,-1,3.63,51.5,18.25,0,16858,26,23,683,1,52,101279,84,1,4,73247,27.77,1543281548,92,182
2018-11-27 09:19:15+08:00,-2,-1,3.39,51,18.14,0,16844,27,23,683,1,53,101282,82,1,5,73247,27.75,1543281565,92,182
2018-11-27 09:19:30+08:00,-2,-1,3.39,51,17.98,0,16908,28,24,684,1,58,101282,86,1,5,73247,27.73,1543281581,92,182
2018-11-27 09:19:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:20:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:20:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:20:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:20:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:21:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:21:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:21:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:21:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:22:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:22:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:22:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:22:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:23:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:23:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:23:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:23:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:24:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:24:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:24:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:24:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:25:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:25:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:25:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:25:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:26:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:26:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:26:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:26:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:27:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:27:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:27:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:27:45+08:00,-2,-1,4.73,51,16.42,0,32767,7876,1283,700,1,62,101265,2684,1902,22,73247,26.49,1543282074,92,182
2018-11-27 09:28:00+08:00,-2,-1,4.97,51,16.31,0,17597,29,25,664,6,51,101262,118,1,5,73247,26.46,1543282092,92,182
2018-11-27 09:28:15+08:00,-2,-1,4.34,52.5,16.03,0,17617,28,24,663,6,56,101270,108,1,4,73247,26.43,1543282108,92,182
2018-11-27 09:28:30+08:00,-2,-1,4.34,53,15.97,0,17604,27,23,663,6,57,101270,118,1,4,73247,26.4,1543282124,92,182
2018-11-27 09:28:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:29:00+08:00,-2,-1,4.73,53.5,15.81,0,17624,29,24,664,1,60,101265,110,1,5,73247,26.38,1543282140,92,182
2018-11-27 09:29:15+08:00,-2,-1,4.26,54,15.53,0,17606,32,25,660,1,56,101271,104,2,5,73247,26.33,1543282156,92,182
2018-11-27 09:29:30+08:00,-2,-1,4.42,54,15.25,0,17665,27,24,661,1,55,101269,121,1,6,73247,26.27,1543282174,92,182
2018-11-27 09:29:45+08:00,-2,-1,4.81,54,15.08,0,17578,30,24,661,1,52,101264,117,2,4,73247,26.22,1543282190,92,182
2018-11-27 09:30:00+08:00,-2,-1,4.57,54,14.64,0,17580,27,23,660,1,54,101267,122,1,5,73247,26.16,1543282206,92,182
2018-11-27 09:30:15+08:00,-2,-1,4.57,54,14.53,0,17578,30,24,659,1,62,101267,124,2,6,73247,26.11,1543282222,92,182
2018-11-27 09:30:30+08:00,-2,-1,4.57,54,14.53,0,17624,28,24,659,1,48,101267,112,1,5,73247,26.04,1543282238,92,182
2018-11-27 09:30:45+08:00,-2,-1,4.89,54,14.08,0,17585,27,23,660,1,63,101263,122,2,4,73247,25.99,1543282256,92,182
2018-11-27 09:31:00+08:00,-2,-1,4.65,54.5,13.92,0,17646,30,25,660,1,53,101266,113,1,4,73247,25.94,1543282272,92,182
2018-11-27 09:31:15+08:00,-2,-1,4.65,54.5,13.75,0,17591,29,24,660,1,48,101266,107,1,4,73247,25.88,1543282288,92,182
2018-11-27 09:31:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:31:45+08:00,-2,-1,5.05,54.5,13.81,0,17613,30,24,660,1,53,101261,121,2,4,73247,25.81,1543282306,92,182
2018-11-27 09:32:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:32:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:32:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:32:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:33:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:33:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:33:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:33:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:34:00+08:00,-2,-1,5.05,55,10.08,0,28963,22736,7844,651,3,80,101261,3248,4110,73,73247,25.22,1543282445,92,182
2018-11-27 09:34:15+08:00,-2,-1,4.42,53.5,11.53,0,17169,31,25,733,3,50,101269,92,1,4,73247,25.12,1543282463,92,182
2018-11-27 09:34:30+08:00,-2,-1,4.57,52.5,11.64,0,17295,29,24,733,6,55,101267,94,2,4,73247,25.06,1543282479,92,182
2018-11-27 09:34:45+08:00,-2,-1,4.57,52,12.03,0,17200,37,24,734,6,49,101267,93,3,5,73247,24.98,1543282494,92,182
2018-11-27 09:35:00+08:00,-2,-1,5.21,52,11.91,0,17279,27,24,733,1,48,101259,90,1,4,73247,24.91,1543282511,92,182
2018-11-27 09:35:15+08:00,-2,-1,4.5,52,11.64,0,17134,28,24,734,1,56,101268,86,1,5,73247,24.84,1543282527,92,182
2018-11-27 09:35:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:35:45+08:00,-2,-1,4.65,52,11.58,0,17219,27,24,735,1,54,101266,97,1,4,73247,24.79,1543282545,92,182
2018-11-27 09:36:00+08:00,-2,-1,4.65,52,11.8,0,17302,29,24,735,1,49,101266,92,1,4,73247,24.7,1543282561,92,182
2018-11-27 09:36:15+08:00,-2,-1,4.02,52,11.47,0,17209,28,24,735,1,53,101274,107,1,5,73247,24.63,1543282577,92,182
2018-11-27 09:36:30+08:00,-2,-1,4.18,52,11.41,0,17223,29,24,734,1,49,101272,89,1,5,73247,24.55,1543282593,92,182
2018-11-27 09:36:45+08:00,-2,-1,4.34,52,11.58,0,17281,28,24,734,1,62,101270,100,1,5,73247,24.51,1543282609,92,182
2018-11-27 09:37:00+08:00,-2,-1,4.97,52,11.19,0,17209,28,24,735,1,48,101262,93,1,5,73247,24.46,1543282627,92,182
2018-11-27 09:37:15+08:00,-2,-1,4.97,52,10.75,0,17219,27,24,734,1,50,101262,106,1,5,73247,24.39,1543282643,92,182
2018-11-27 09:37:30+08:00,-2,-1,4.89,52,11.19,0,17242,33,25,735,1,51,101263,101,3,6,73247,24.34,1543282659,92,182
2018-11-27 09:37:45+08:00,-2,-1,4.65,52,11.08,0,17277,29,25,736,1,58,101266,84,1,5,73247,24.3,1543282675,92,182
2018-11-27 09:38:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:38:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:38:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:38:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:39:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:39:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:39:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:39:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:40:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:40:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:40:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:40:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:41:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:41:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:41:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:41:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:42:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:42:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:42:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:42:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:43:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:43:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:43:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:43:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:44:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:44:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:44:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:44:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:45:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:45:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:45:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:45:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:46:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:46:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:46:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:46:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:47:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:47:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:47:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:47:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:48:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:48:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:48:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:48:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:49:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:49:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:49:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:49:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:50:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:50:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:50:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:50:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:51:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:51:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:51:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:51:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:52:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:52:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:52:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:52:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:53:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:53:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:53:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:53:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:54:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:54:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:54:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:54:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:55:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:55:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:55:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:55:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:56:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:56:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:56:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:56:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:57:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:57:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:57:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:57:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:58:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:58:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:58:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:58:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:59:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:59:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:59:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 09:59:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:00:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:00:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:00:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:00:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:01:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:01:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:01:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:01:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:02:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:02:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:02:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:02:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:03:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:03:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:03:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:03:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:04:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:04:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:04:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:04:45+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:05:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:05:15+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:05:30+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:05:45+08:00,-2,-1,3.55,58.5,8.63,0,32576,16352,5005,651,3,70,101280,4634,3197,24,73247,20.99,1543284357,92,182
2018-11-27 10:06:00+08:00,,,,,,,,,,,,,,,,,,,,,
2018-11-27 10:06:15+08:00,-2,-1,4.02,60,12.64,0,19227,3367,1743,557,3,72,101274,928,662,9,73262,21.05,1543284375,92,182
2018-11-27 10:06:30+08:00,-2,-1,3.71,61.5,13.53,0,24521,5759,2942,598,3,66,101278,2497,1491,20,73262,21.09,1543284391,92,182
2018-11-27 10:06:45+08:00,-2,-1,3.94,62.5,13.19,0,17012,1199,484,564,6,61,101275,266,280,5,73262,21.19,1543284406,92,182
2018-11-27 10:07:00+08:00,-2,-1,4.81,63,13.3,0,17577,2815,1278,599,6,73,101264,568,783,8,73262,21.24,1543284423,92,182
2018-11-27 10:07:15+08:00,-2,-1,4.18,62.5,11.69,0,32767,19618,5210,682,3,60,101272,4634,3909,40,73262,21.3,1543284439,92,182
2018-11-27 10:07:30+08:00,-2,-1,3.86,62.5,11.86,0,17576,2356,1501,707,3,73,101276,1341,471,21,73262,21.39,1543284457,92,182
2018-11-27 10:07:45+08:00,-2,-1,2.84,61.5,13.53,0,32767,19098,6211,719,3,62,101289,4634,3362,57,73262,21.45,1543284473,92,182
2018-11-27 10:08:00+08:00,-2,-1,2.52,61,13.08,0,29881,14218,4281,871,3,62,101293,4318,2598,10,73262,21.51,1543284488,92,182
2018-11-27 10:08:15+08:00,-2,-1,2.37,61,12.42,0,17555,1720,795,931,6,61,101295,431,351,10,73262,21.58,1543284505,92,182
